0.0, 0.5560908926848374, 15.757474259053293, 295.81848114088734
0.025, 0.635898940828022, 2.6194553703912726, 313.62543710732575
0.05, 0.5659584750306219, 7.7700239005510525, 328.1306093291858
0.075, 0.5657048292260457, 15.095155408164787, 25.44876499728333
0.1, 0.5536658778976655, 14.655224783131274, 353.5993392109318
0.125, 0.5245763547280341, 16.219713464643196, 35.29060641164261
0.15, 0.5835984729446281, 14.707231849427272, 34.69190452240866
0.175, 0.5345004437334285, 25.935508273255806, 21.280889206087426
0.2, 0.5822766072817936, 16.721844480306544, 60.87939586397334
0.225, 0.6102334920113982, 10.549898535038125, 297.3530762819794
0.25, 0.47950445806891573, 12.738722497437386, 324.65256522649446
0.275, 0.5875223899605567, 15.751636355478517, 345.8904244794787
0.3, 0.5171099682922096, 12.668385238187764, 283.6725603112922
0.325, 0.4691053798353167, 3.9368880900031518, 29.172126927196217
0.35, 0.5923409880665582, 28.29135895413548, 0.6907676790928136
0.375, 0.6022358214896528, 16.44870851171755, 1.8111194018142456
0.4, 0.6497879935089611, 11.080567087915234, 5.071927177203498
0.425, 0.4922669157340244, 4.645078425891606, 3.656098337849819
0.45, 0.5243866251532627, 26.57650918702685, 352.6346556435356
0.475, 0.4607538080408616, 7.719956769595872, 306.7289524105337
0.5, 0.5352719453931817, 17.293454638959876, 17.63980371317464
0.525, 0.5529875657782206, 3.837081261380975, 47.43975316514406
0.55, 0.550489673200078, 11.114774351871054, 354.45546205764697
0.575, 0.5620311599603331, 16.505609887022967, 50.607727161807496
0.6, 0.522368948027243, 17.531326633271497, 25.432216622335595
0.625, 0.5718020596822593, 13.588336999677557, 16.68711416256789
0.65, 0.5867610603102276, 18.703016165475255, 276.4429380020324
0.675, 0.5158774527481291, 14.487777158685585, 0.6038492843997622
0.7, 0.5357764080442491, 10.707083005935207, 309.0840440037445
0.725, 0.5714362469487385, 18.679366856967853, 4.031126054152117
0.75, 0.5439506893339612, 14.843297776606063, 68.83153528671892
0.775, 0.5432069090761147, 23.10261058685116, 24.772512177497575
0.8, 0.5293387487281103, 13.6202712350282, 333.8662539871214
0.825, 0.6924655214534481, 20.005553230857288, 51.83321824159717
0.85, 0.6248479594613283, 16.450289556692862, 10.127235841495969
0.875, 0.6263929476257328, 13.053939132641094, 326.9682749691202
0.9, 0.5872946687080197, 5.879593697517729, 16.46504893612315
0.925, 0.5408671089710466, 21.43100024104418, 310.61037434425214
0.95, 0.6100484329097888, 17.216640529086984, 15.518321621503867
0.975, 0.5816686374754478, 14.98079667864562, 22.713094910026225
1.0, 0.6104871974739483, 18.650567483934385, 59.89009831807811
1.025, 0.5147560808217206, 7.276156485256063, 49.18850855160454
1.05, 0.6214339313561444, 26.324824486081084, 26.215144040823414
1.075, 0.602850487744704, 23.664474663151793, 17.665276286831418
1.1, 0.5951501936534577, 17.507358900762164, 357.0361720514899
1.125, 0.6067439369904325, 14.44050244919665, 26.61530414062238
1.15, 0.5290114046630319, 24.1586193764478, 13.361342515255897
1.175, 0.6013566944439128, 5.713429548184059, 62.710701167340694
1.2, 0.5616866644158048, 14.69597468609561, 68.09441265919392
1.225, 0.5614928430609044, 7.541531889232059, 31.909441540026812
1.25, 0.5884414583853995, 14.543621288537063, 19.976010655156994
1.275, 0.5734112648639909, 11.008816228912156, 28.004449966494686
1.3, 0.5171079120901161, 16.985815741666805, 20.194611474482443
1.325, 0.59763516125202, 24.007713133456765, 354.91567516122865
1.35, 0.5461045732995994, 21.801903413782334, 62.17814103673781
1.375, 0.6045484335625211, 18.213790501407612, 356.6804869145873
1.4, 0.546800121019039, 39.0866105622366, 359.404422046619
1.425, 0.5704018837040661, 16.15101635060946, 356.16128198866613
1.45, 0.5929238187446373, 17.774291716410698, 57.10977350763519
1.475, 0.621280363432984, 10.899467012904529, 358.6129775532485
1.5, 0.5791229735099513, 29.484252019444924, 46.5070390029688
1.525, 0.5073033004549065, 13.83384532419451, 349.9069461628087
1.55, 0.5992504271324016, 17.480257323960373, 337.53192971802497
1.575, 0.5841592259060129, 19.093806861766158, 17.839836363426514
1.6, 0.5866667401399858, 6.86649485433035, 8.291452830713006
1.625, 0.5698988775941957, 17.824675269205333, 31.79113837198743
1.65, 0.5559593466753172, 32.01527049175386, 37.84252642160351
1.675, 0.5624784324156686, 13.980147301660764, 335.4190851132661
1.7, 0.5440791468162436, 25.403978135895127, 54.26754137531694
1.725, 0.59427435396979, 12.39867412406813, 30.96055342516825
1.75, 0.5763952426406244, 7.2575513982884425, 306.80826384071514
1.775, 0.5338363100531638, 16.459775285445033, 344.75070060882297
1.8, 0.5802366526657222, 13.276665363321285, 310.953062621542
1.825, 0.597358632430469, 12.241174856378855, 279.12138161492976
1.85, 0.6199148500415878, 17.093186410058127, 307.3219987477724
1.875, 0.5822407842843805, 9.943478502380936, 19.213067474895507
1.9, 0.5236928907906966, 9.38890603369162, 22.91795731523247
1.925, 0.6841806775416224, 17.672399094119367, 3.3888899521154108
1.95, 0.6580976460135367, 8.853251260230198, 312.7386866548836
1.975, 0.5800397763653387, 9.725988256537043, 277.21691526246144
2.0, 0.6733770592352285, 10.794460315988033, 86.26843695551614
2.025, 0.6450758699233661, 12.608377043224836, 35.33777596861432
2.05, 0.5806525957471353, 5.843306829857832, 344.22765810312126
2.075, 0.5997618489584071, 6.747299102748369, 337.26545418458323
2.1, 0.5878403699483022, 10.363171922276498, 270.914785989494
2.125, 0.58221951605581, 4.787349470282672, 25.454144316786767
2.15, 0.6064697182338767, 11.317645159720389, 37.3386247071329
2.175, 0.6198349623795587, 23.258516736228106, 58.88365775237564
2.2, 0.597832889649729, 3.4461900530673635, 352.36429306342757
2.225, 0.5273140177399779, 5.744628208351195, 0.5730631566285965
2.25, 0.591874215703239, 8.59687542743896, 288.25134627849286
2.275, 0.6732333489886845, 16.38280875972238, 302.14440892005814
2.3, 0.5711101307948521, 13.32875717447415, 62.62523453869133
2.325, 0.5666010506831379, 9.669204834341217, 350.10899470470895
2.35, 0.6080344731778682, 10.287198380941172, 31.232353316931075
2.375, 0.4932396504212886, 4.983017386665067, 310.4087159389296
2.4, 0.6094614126048706, 22.67224518429616, 76.92668819478564
2.425, 0.6184592108067836, 8.21727605257715, 43.00865180961882
2.45, 0.693014750260223, 3.9471525884133127, 333.1106240616108
